episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_min/policy_1,policy_reward_min/policy_2,policy_reward_min/policy_3,policy_reward_max/policy_0,policy_reward_max/policy_1,policy_reward_max/policy_2,policy_reward_max/policy_3,policy_reward_mean/policy_0,policy_reward_mean/policy_1,policy_reward_mean/policy_2,policy_reward_mean/policy_3,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_1/cur_kl_coeff,info/learner/policy_1/cur_lr,info/learner/policy_1/total_loss,info/learner/policy_1/policy_loss,info/learner/policy_1/vf_loss,info/learner/policy_1/vf_explained_var,info/learner/policy_1/kl,info/learner/policy_1/entropy,info/learner/policy_1/entropy_coeff,info/learner/policy_2/cur_kl_coeff,info/learner/policy_2/cur_lr,info/learner/policy_2/total_loss,info/learner/policy_2/policy_loss,info/learner/policy_2/vf_loss,info/learner/policy_2/vf_explained_var,info/learner/policy_2/kl,info/learner/policy_2/entropy,info/learner/policy_2/entropy_coeff,info/learner/policy_3/cur_kl_coeff,info/learner/policy_3/cur_lr,info/learner/policy_3/total_loss,info/learner/policy_3/policy_loss,info/learner/policy_3/vf_loss,info/learner/policy_3/vf_explained_var,info/learner/policy_3/kl,info/learner/policy_3/entropy,info/learner/policy_3/entropy_coeff
-3.0,-45.0,-15.5725,60.0,72,4320,False,941599,15697,218,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-39-13,1581518353,14.740624189376831,3530.2180438041687,61368,nvidia-gtc,10.142.0.61,3530.2180438041687,941599,218,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-7.215,-6.357142857142857,-12.07,5.536981794427882,6.1010856880475455,2.3206754112275205,244480,941599,9194.644,50.933,5204.025,17.141,0.0,9.999999747378752e-05,-0.0042971554,-0.0042971554,1.9209187e-05,-1.0,0.0038810174,0.21773402,0.0,0.0,9.999999747378752e-05,-0.0031044863,-0.0031079699,3.481195,0.7056342,0.0027428945,0.16375932,0.0,6.34766960654423e-38,9.999999747378752e-05,-0.0005639705,-0.00056725286,3.2852833,0.6517751,0.00072436116,0.10965654,0.0,1.9781896394704653e-19,9.999999747378752e-05,-0.010760504,-0.0107664745,5.966436,0.60610247,0.0044932663,0.25824565,0.0
-3.0,-45.0,-14.2625,59.55,73,4335,False,945934,15770,219,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-39-27,1581518367,14.033509254455566,3544.2515530586243,61368,nvidia-gtc,10.142.0.61,3544.2515530586243,945934,219,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.885,-6.309210526315789,-11.738636363636363,5.532969711722194,6.095485964669473,2.31791801652632,245504,945934,9126.557,50.076,5193.595,17.102,0.0,9.999999747378752e-05,-0.0029111577,-0.0029111577,3.1196785e-05,-1.0,0.0020515036,0.15062775,0.0,0.0,9.999999747378752e-05,-0.0016231688,-0.0016264151,3.248166,0.69660425,0.0040373164,0.12292424,0.0,3.173834803272115e-38,9.999999747378752e-05,-4.8865873e-05,-5.2350264e-05,3.4894066,0.6420861,0.0017808502,0.13572443,0.0,9.890948197352326e-20,9.999999747378752e-05,0.0029356424,0.0029288828,6.757626,0.5402709,0.0013236853,0.21509,0.0
-3.0,-45.0,-13.1375,60.0,72,4320,False,950254,15842,220,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-39-42,1581518382,14.494989156723022,3558.7465422153473,61368,nvidia-gtc,10.142.0.61,3558.7465422153473,950254,220,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.2275,-6.206081081081081,-11.035714285714286,5.530202396297437,6.093112508965013,2.3158822859808224,246144,950254,9105.87,50.008,5215.779,17.181,0.0,9.999999747378752e-05,-0.001275226,-0.001275226,1.592109e-05,-1.0,0.0006429785,0.13193297,0.0,0.0,9.999999747378752e-05,0.0006047537,0.00060214894,2.605462,0.7084503,0.0017466935,0.099878415,0.0,1.5869174016360574e-38,9.999999747378752e-05,-0.0029118704,-0.0029152832,3.408281,0.64740044,0.0008612191,0.16072002,0.0,4.945474098676163e-20,9.999999747378752e-05,-0.0052925064,-0.0052975253,5.0219784,0.6579183,0.0010216382,0.12194004,0.0
-3.0,-45.0,-13.665,60.0,72,4320,False,954574,15914,221,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-39-57,1581518397,14.323572635650635,3573.070114850998,61368,nvidia-gtc,10.142.0.61,3573.070114850998,954574,221,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.0375,-6.465753424657534,-11.63,5.520472617327847,6.087079917349797,2.314062893566482,247168,954574,9139.723,48.908,5198.982,17.267,0.0,9.999999747378752e-05,-0.007882773,-0.007882773,2.1705864e-05,-1.0,0.009112208,0.28380984,0.0,0.0,9.999999747378752e-05,-0.0030081416,-0.0030115724,3.4287162,0.69228643,0.0044849673,0.1579592,0.0,0.0,9.999999747378752e-05,-0.0028510988,-0.002854541,3.4424338,0.6733905,0.001444713,0.13199072,0.0,2.4727370493380816e-20,9.999999747378752e-05,-0.009058099,-0.00906463,6.529987,0.5645905,0.0019807431,0.14376734,0.0
-3.0,-45.0,-14.675,60.0,72,4320,False,958894,15986,222,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-40-11,1581518411,14.249881744384766,3587.3199965953827,61368,nvidia-gtc,10.142.0.61,3587.3199965953827,958894,222,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.88,-6.366666666666666,-12.08,5.526606046408705,6.0878049773576315,2.3141456625506005,248064,958894,9111.466,48.567,5179.259,17.403,0.0,9.999999747378752e-05,-0.007106826,-0.007106826,2.4284771e-05,-1.0,0.0035324052,0.16695277,0.0,0.0,9.999999747378752e-05,-0.00061026035,-0.0006137454,3.4857194,0.7076184,0.0016473229,0.1271767,0.0,0.0,9.999999747378752e-05,0.0017224277,0.0017182156,4.213228,0.64134264,0.0012688957,0.14655732,0.0,1.2363685246690408e-20,9.999999747378752e-05,-0.0087087145,-0.008716085,7.370479,0.47248524,0.0032683748,0.25951678,0.0
-3.0,-45.0,-13.9,60.0,72,4320,False,963214,16058,223,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-40-27,1581518427,15.045204401016235,3602.365200996399,61368,nvidia-gtc,10.142.0.61,3602.365200996399,963214,223,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.39,-6.631756756756757,-11.315217391304348,5.522346321055386,6.085276992682402,2.314638104592424,249088,963214,9176.407,47.501,5171.177,17.329,0.0,9.999999747378752e-05,-0.0030401712,-0.0030401712,2.462082e-05,-1.0,0.0023009242,0.15362765,0.0,0.0,9.999999747378752e-05,-0.0034499427,-0.0034528067,2.865272,0.7053445,0.0017066088,0.14738083,0.0,0.0,9.999999747378752e-05,-0.0018352282,-0.001838716,3.4827256,0.66787606,0.00093730463,0.15429573,0.0,6.181842623345204e-21,9.999999747378752e-05,-0.0024384232,-0.0024440773,5.657525,0.6278384,0.001808586,0.1853782,0.0
-3.0,-45.0,-14.13,60.0,72,4320,False,967534,16130,224,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-40-41,1581518441,13.652847051620483,3616.0180480480194,61368,nvidia-gtc,10.142.0.61,3616.0180480480194,967534,224,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-7.0075,-6.4,-11.6125,5.5193249364682835,6.081035704283801,2.3127842330651687,249984,967534,9173.018,47.881,5163.275,17.34,0.0,9.999999747378752e-05,-0.0043891785,-0.0043891785,1.5428568e-05,-1.0,0.002333189,0.16122013,0.0,0.0,9.999999747378752e-05,-0.0023784922,-0.0023823592,3.8654232,0.69600767,0.0014125984,0.12106103,0.0,0.0,9.999999747378752e-05,-0.006959727,-0.0069636963,3.9735281,0.6412426,0.0028260248,0.197502,0.0,3.090921311672602e-21,9.999999747378752e-05,0.0023558193,0.0023490766,6.7443113,0.5443445,0.003234928,0.16108452,0.0
-3.0,-45.0,-12.2375,60.0,72,4320,False,971854,16202,225,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-40-56,1581518456,14.114680290222168,3630.1327283382416,61368,nvidia-gtc,10.142.0.61,3630.1327283382416,971854,225,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.94,-5.285211267605634,-11.065217391304348,5.514626167494606,6.076355177524039,2.3118048495841284,251008,971854,9175.68,48.476,5142.67,17.648,0.0,9.999999747378752e-05,-0.0025988983,-0.0025988983,1.8245279e-05,-1.0,0.0023614198,0.14200842,0.0,0.0,9.999999747378752e-05,-3.9922015e-05,-4.2690248e-05,2.7686896,0.7064744,0.0032783698,0.13336208,0.0,0.0,9.999999747378752e-05,0.00058462017,0.0005815845,3.03534,0.6321346,0.0012847645,0.15855008,0.0,1.545460655836301e-21,9.999999747378752e-05,-0.016054204,-0.016060203,5.9995623,0.59590137,0.0039189435,0.19616303,0.0
-3.0,-45.0,-14.0525,60.0,72,4320,False,976174,16274,226,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-41-11,1581518471,14.666483879089355,3644.799212217331,61368,nvidia-gtc,10.142.0.61,3644.799212217331,976174,226,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.45,-5.708333333333333,-11.666666666666666,5.5123112778028265,6.074213639526494,2.3110118720942805,252032,976174,9138.539,49.026,5124.376,17.881,0.0,9.999999747378752e-05,-0.0016401081,-0.0016401081,1.5486177e-05,-1.0,0.0024204953,0.09401996,0.0,0.0,9.999999747378752e-05,-0.0028545635,-0.0028575775,3.0144432,0.6833094,0.00363917,0.102677815,0.0,0.0,9.999999747378752e-05,-0.004042693,-0.0040457994,3.1089768,0.6318095,0.002087429,0.16547747,0.0,7.727303279181505e-22,9.999999747378752e-05,-0.014019049,-0.01402479,5.7427006,0.6105767,0.009425795,0.20977189,0.0
-3.0,-45.0,-13.6375,60.0,72,4320,False,980494,16346,227,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-41-25,1581518485,13.922250032424927,3658.721462249756,61368,nvidia-gtc,10.142.0.61,3658.721462249756,980494,227,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.2075,-6.361486486486487,-10.89,5.515686749988531,6.0737563251342745,2.3101828287382324,252928,980494,9159.391,48.852,5076.858,17.976,0.0,9.999999747378752e-05,0.0035905333,0.0035905333,1.1320692e-05,-1.0,0.0017706869,0.14108369,0.0,0.0,9.999999747378752e-05,-0.0039498988,-0.003952545,2.6446352,0.70683414,0.0020146584,0.094609775,0.0,0.0,9.999999747378752e-05,-0.0035571372,-0.003561145,4.005878,0.6392791,0.001483765,0.14847933,0.0,7.727303279181505e-22,9.999999747378752e-05,0.0035297018,0.0035237798,5.9217114,0.61579883,0.003121719,0.16255994,0.0
-3.0,-45.0,-13.1825,60.0,72,4320,False,984814,16418,228,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-41-39,1581518499,14.102485179901123,3672.823947429657,61368,nvidia-gtc,10.142.0.61,3672.823947429657,984814,228,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.4275,-6.695652173913044,-11.236842105263158,5.506920624627642,6.071419703544449,2.3095436049317266,253696,984814,9102.626,48.127,5070.457,18.004,0.0,9.999999747378752e-05,-0.0051140315,-0.0051140315,1.2662016e-05,-1.0,0.0053643603,0.13628136,0.0,0.0,9.999999747378752e-05,-0.0036172403,-0.0036205954,3.3545291,0.68190575,0.0021455435,0.11949665,0.0,0.0,9.999999747378752e-05,-0.00793124,-0.007935389,4.150742,0.63133615,0.00837159,0.17749557,0.0,3.8636516395907525e-22,9.999999747378752e-05,0.02815777,0.028152354,5.412939,0.64527625,0.002458083,0.10329949,0.0
-3.0,-45.0,-12.875,60.0,72,4320,False,989134,16490,229,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-41-54,1581518514,14.170425415039062,3686.994372844696,61368,nvidia-gtc,10.142.0.61,3686.994372844696,989134,229,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.325,-6.516447368421052,-9.397058823529411,5.5033752884176055,6.067855999705488,2.3074697612780697,254464,989134,9168.606,49.448,5016.794,18.025,0.0,9.999999747378752e-05,-0.013485776,-0.013485776,1.0469835e-05,-1.0,0.0017969343,0.08506769,0.0,0.0,9.999999747378752e-05,-0.0015168125,-0.0015202009,3.39332,0.67753893,0.0016055403,0.09666264,0.0,0.0,9.999999747378752e-05,-0.0013467727,-0.0013505524,3.7800157,0.64297384,0.0024795507,0.17224011,0.0,1.9318258197953762e-22,9.999999747378752e-05,-0.012218368,-0.012224096,5.734478,0.6199816,0.0045085293,0.14571328,0.0
-3.0,-45.0,-13.2725,60.0,72,4320,False,993454,16562,230,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-42-08,1581518528,13.985382080078125,3700.979754924774,61368,nvidia-gtc,10.142.0.61,3700.979754924774,993454,230,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.13,-6.347402597402597,-11.868421052631579,5.502582434523083,6.068454078314901,2.308152751669054,255232,993454,9145.339,48.918,4989.747,17.801,0.0,9.999999747378752e-05,-0.002685923,-0.002685923,1.1272363e-05,-1.0,0.0013615643,0.13744438,0.0,0.0,9.999999747378752e-05,9.1539754e-05,8.8399785e-05,3.1406121,0.6790743,0.0040976005,0.10945992,0.0,0.0,9.999999747378752e-05,-0.010056541,-0.010060324,3.7797308,0.6596544,0.0053938995,0.2037972,0.0,9.659129098976881e-23,9.999999747378752e-05,-0.0065274616,-0.00653366,6.1993585,0.57569283,0.0074493233,0.22444648,0.0
-3.0,-45.0,-13.275,60.0,72,4320,False,997774,16634,231,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-42-23,1581518543,14.79923963546753,3715.7789945602417,61368,nvidia-gtc,10.142.0.61,3715.7789945602417,997774,231,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.885,-5.683734939759036,-10.69,5.49992628554917,6.06517218340271,2.3078965554407382,256256,997774,9150.797,48.846,5031.773,17.793,0.0,9.999999747378752e-05,-0.0039973357,-0.0039973357,1.11263425e-05,-1.0,0.002148066,0.073176086,0.0,0.0,9.999999747378752e-05,-6.3269086e-05,-6.589169e-05,2.6247509,0.71775776,0.0018742641,0.112828955,0.0,0.0,9.999999747378752e-05,0.00039411036,0.0003911724,2.939945,0.645342,0.0014606417,0.19916667,0.0,9.659129098976881e-23,9.999999747378752e-05,-0.013440292,-0.013446098,5.801876,0.62071,0.008769387,0.22111058,0.0
-3.0,-45.0,-12.945,59.91,72,4311,False,1002085,16706,232,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-42-38,1581518558,14.139020681381226,3729.918015241623,61368,nvidia-gtc,10.142.0.61,3729.918015241623,1002085,232,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.5,-2.75,-2.75,0.0,-5.61,-6.015822784810126,-9.932692307692308,5.503370142971254,6.063592789008063,2.306453168504807,257280,1002085,9133.423,48.624,5038.219,17.593,0.0,9.999999747378752e-05,-0.007680042,-0.007680042,1.2126285e-05,-1.0,0.006873161,0.05728214,0.0,0.0,9.999999747378752e-05,-0.0018691558,-0.0018721841,3.0268865,0.680866,0.0012123656,0.13235812,0.0,0.0,9.999999747378752e-05,-0.0026795221,-0.002683543,4.020538,0.6419826,0.0014740342,0.23064905,0.0,9.659129098976881e-23,9.999999747378752e-05,-0.009621248,-0.00962702,5.7749524,0.61025643,0.0005534654,0.13187847,0.0
-3.0,-45.0,-10.8825,59.91,72,4320,False,1006405,16778,233,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-42-52,1581518572,14.325692892074585,3744.2437081336975,61368,nvidia-gtc,10.142.0.61,3744.2437081336975,1006405,233,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.5,-2.75,-2.75,0.0,-5.2175,-4.575,-10.552631578947368,5.495039602484675,6.059086148058935,2.3048551442607703,258048,1006405,9085.301,48.692,5014.375,17.694,0.0,9.999999747378752e-05,-0.0026912736,-0.0026912736,1.1962428e-05,-1.0,0.0012582676,0.07392688,0.0,0.0,9.999999747378752e-05,-0.0027052932,-0.0027071568,1.8635144,0.7199363,0.0016995098,0.0829914,0.0,0.0,9.999999747378752e-05,-0.0050993743,-0.005101055,1.6827371,0.5773973,0.0034001188,0.19474724,0.0,4.8295645494884406e-23,9.999999747378752e-05,0.002662976,0.0026571609,5.814361,0.6157519,0.0032326037,0.2655499,0.0
-3.0,-45.0,-12.5475,60.0,72,4320,False,1010725,16850,234,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-43-07,1581518587,14.509748935699463,3758.753457069397,61368,nvidia-gtc,10.142.0.61,3758.753457069397,1010725,234,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-6.0925,-5.803333333333334,-11.680555555555555,5.4908505954877285,6.055446267834639,2.3028112633083255,258816,1010725,9168.437,48.126,5017.391,17.664,0.0,9.999999747378752e-05,-0.00126845,-0.00126845,6.926555e-06,-1.0,0.0017654197,0.053685375,0.0,0.0,9.999999747378752e-05,-0.006322457,-0.006325229,2.7748115,0.7027127,0.0016319939,0.11217879,0.0,0.0,9.999999747378752e-05,-0.0039779455,-0.003981584,3.6369677,0.6573165,0.0024067194,0.22486685,0.0,2.4147822747442203e-23,9.999999747378752e-05,-0.007566865,-0.0075729913,6.1258893,0.576561,0.0023469594,0.15887778,0.0
-3.0,-45.0,-12.6625,60.0,72,4320,False,1015045,16922,235,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-43-22,1581518602,14.029824256896973,3772.783281326294,61368,nvidia-gtc,10.142.0.61,3772.783281326294,1015045,235,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.855,-6.167808219178082,-11.525,5.49447737908923,6.054319693377274,2.3021386501705803,259584,1015045,9187.549,47.62,4990.648,17.448,0.0,9.999999747378752e-05,-0.0050035934,-0.0050035934,9.3603285e-06,-1.0,0.0016634964,0.032821793,0.0,0.0,9.999999747378752e-05,-0.0015574461,-0.00156005,2.6049454,0.7000761,0.002375298,0.07278634,0.0,0.0,9.999999747378752e-05,-0.0012738882,-0.001277428,3.5384846,0.655515,0.0016971462,0.2256245,0.0,1.2073911373721101e-23,9.999999747378752e-05,-0.014253661,-0.014260105,6.440857,0.56080115,0.0034134283,0.16773774,0.0
-3.0,-45.0,-16.2225,60.0,72,4320,False,1019365,16994,236,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-43-37,1581518617,15.396862983703613,3788.1801443099976,61368,nvidia-gtc,10.142.0.61,3788.1801443099976,1019365,236,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-3.0,0.0,-6.66,-7.478395061728395,-12.981481481481481,5.488587617459343,6.051324669534246,2.3026417896031055,260608,1019365,9156.773,47.796,5093.957,17.524,0.0,9.999999747378752e-05,-0.005352626,-0.005352626,1.7763305e-05,-1.0,0.0031429823,0.13296318,0.0,0.0,9.999999747378752e-05,-0.0022730823,-0.0022768104,3.7306266,0.6991944,0.0030950226,0.1094426,0.0,0.0,9.999999747378752e-05,-0.0048866337,-0.0048914193,4.7840514,0.6367114,0.0025941553,0.20201138,0.0,6.036955686860551e-24,9.999999747378752e-05,0.002652797,0.0026463084,6.4923725,0.50680983,0.0028058765,0.23968345,0.0
-3.0,-45.0,-13.725,60.0,72,4320,False,1023685,17066,237,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-43-53,1581518633,14.778564214706421,3802.958708524704,61368,nvidia-gtc,10.142.0.61,3802.958708524704,1023685,237,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-3.0,0.0,-5.8875,-6.271341463414634,-12.833333333333334,5.493920461349793,6.056175899589425,2.3028501332413436,261376,1023685,9249.85,47.777,5086.414,17.743,0.0,9.999999747378752e-05,-0.0016977625,-0.0016977625,1.2028212e-05,-1.0,0.00053060637,0.031642854,0.0,0.0,9.999999747378752e-05,-0.002488172,-0.002490637,2.4614623,0.69354725,0.0014037706,0.073075704,0.0,0.0,9.999999747378752e-05,-0.0015675024,-0.0015705506,3.0506575,0.66605985,0.001245595,0.19111611,0.0,3.0184778434302754e-24,9.999999747378752e-05,-0.004515227,-0.004521727,6.4945793,0.5114913,0.00397984,0.349159,0.0
-3.0,-45.0,-13.285,60.0,72,4320,False,1028005,17138,238,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-44-07,1581518647,14.456745624542236,3817.415454149246,61368,nvidia-gtc,10.142.0.61,3817.415454149246,1028005,238,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-3.0,0.0,-5.3025,-6.434375,-12.886363636363637,5.489177441757988,6.052911822158335,2.3041373254449624,262400,1028005,9281.863,49.943,5087.892,17.735,0.0,9.999999747378752e-05,-0.0018295355,-0.0018295355,1.705338e-05,-1.0,0.00026942056,0.051475313,0.0,0.0,9.999999747378752e-05,-0.0016133745,-0.0016156981,2.324085,0.7126776,0.0008465764,0.10015935,0.0,0.0,9.999999747378752e-05,-0.0044697598,-0.0044732234,3.464762,0.6838735,0.0037619958,0.22258326,0.0,1.5092389217151377e-24,9.999999747378752e-05,-0.008686882,-0.008693988,7.1036906,0.4848729,0.0027254606,0.36095697,0.0
-3.0,-45.0,-12.2475,60.0,72,4320,False,1032325,17210,239,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-44-24,1581518664,15.963865518569946,3833.379319667816,61368,nvidia-gtc,10.142.0.61,3833.379319667816,1032325,239,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.305,-5.603125,-11.714285714285714,5.488637017537217,6.0524259873398805,2.3029184642130334,263424,1032325,9392.108,48.596,5158.197,17.831,0.0,9.999999747378752e-05,-0.0038324152,-0.0038324152,1.5207935e-05,-1.0,0.0010054164,0.07913177,0.0,0.0,9.999999747378752e-05,0.00095369003,0.00095132017,2.3687694,0.71538496,0.00064486486,0.09715108,0.0,0.0,9.999999747378752e-05,-0.0048102657,-0.004813774,3.5082128,0.6276318,0.008281639,0.18410695,0.0,7.546194608575688e-25,9.999999747378752e-05,-0.0036858711,-0.0036915299,5.657082,0.6217547,0.0038269218,0.2945199,0.0
-3.0,-45.0,-13.36,60.0,72,4320,False,1036645,17282,240,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-44-39,1581518679,14.758317470550537,3848.1376371383667,61368,nvidia-gtc,10.142.0.61,3848.1376371383667,1036645,240,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.7325,-6.260416666666667,-13.0,5.484446434665386,6.048725361797905,2.3018199145362512,264320,1036645,9420.474,48.9,5206.765,17.821,0.0,9.999999747378752e-05,-0.009972905,-0.009972905,9.856208e-06,-1.0,0.0015580712,0.0552258,0.0,0.0,9.999999747378752e-05,-0.006972799,-0.0069748824,2.0818374,0.75282043,0.014550804,0.076545574,0.0,0.0,9.999999747378752e-05,-0.0036430443,-0.0036461244,3.0778444,0.67710745,0.0034331859,0.17081201,0.0,3.773097304287844e-25,9.999999747378752e-05,-0.006607483,-0.006614474,6.990927,0.40390205,0.0027976644,0.23306625,0.0
-3.0,-45.0,-15.485,60.0,72,4320,False,1040965,17354,241,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-44-55,1581518695,15.819228887557983,3863.9568660259247,61368,nvidia-gtc,10.142.0.61,3863.9568660259247,1040965,241,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-3.0,0.0,-6.145,-7.677083333333333,-14.12037037037037,5.49203253483202,6.053619161674917,2.3031403964745034,265216,1040965,9505.188,49.21,5223.814,17.907,0.0,9.999999747378752e-05,-0.0013744168,-0.0013744168,1.0455603e-05,-1.0,0.0018035964,0.05878365,0.0,0.0,9.999999747378752e-05,-0.0022714986,-0.0022742816,2.7813401,0.7182301,0.00085125543,0.08542297,0.0,0.0,9.999999747378752e-05,-9.555726e-05,-0.0001000234,4.4642015,0.6571088,0.002223792,0.17917342,0.0,1.886548652143922e-25,9.999999747378752e-05,-0.0062030233,-0.0062099216,6.899551,0.4225289,0.0026194567,0.29983348,0.0
-3.0,-45.0,-16.7925,60.0,72,4320,False,1045285,17426,242,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-45-11,1581518711,15.31245231628418,3879.269318342209,61368,nvidia-gtc,10.142.0.61,3879.269318342209,1045285,242,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-7.005,-7.387820512820513,-13.416666666666666,5.48384098060174,6.048450396072342,2.3007617891621335,266496,1045285,9575.647,51.07,5268.653,18.2,0.0,9.999999747378752e-05,-0.0007952001,-0.0007952001,1.4368071e-05,-1.0,0.002949047,0.081687376,0.0,0.0,9.999999747378752e-05,-0.0050397594,-0.0050434326,3.6703792,0.6897314,0.0014679848,0.114169866,0.0,0.0,9.999999747378752e-05,-0.0011077055,-0.00111199,4.283306,0.65724754,0.0018986568,0.1497443,0.0,9.43274326071961e-26,9.999999747378752e-05,-0.0075584487,-0.0075654266,6.9721465,0.5072587,0.0030934685,0.24172387,0.0
-3.0,-45.0,-14.1575,60.0,72,4320,False,1049605,17498,243,3715409a0d2d4fefb65d5a4e8f7ce9a5,2020-02-12_14-45-27,1581518727,15.036734819412231,3894.306053161621,61368,nvidia-gtc,10.142.0.61,3894.306053161621,1049605,243,7,01135c5e,0,0.0,-15.0,-15.0,-15.0,0.0,-2.75,-2.75,-2.75,0.0,-5.605,-7.090361445783133,-12.702380952380953,5.484254948185126,6.047596711826855,2.301982663361842,267136,1049605,9582.229,51.591,5332.476,18.17,0.0,9.999999747378752e-05,-0.0022771354,-0.0022771354,1.2107819e-05,-1.0,0.00032690028,0.044503488,0.0,0.0,9.999999747378752e-05,0.0031421876,0.0031397026,2.4869287,0.69649446,0.0012695771,0.079711825,0.0,0.0,9.999999747378752e-05,-0.0020517393,-0.0020556876,3.948436,0.6561635,0.002062346,0.14172627,0.0,4.716371630359805e-26,9.999999747378752e-05,-0.025153091,-0.02516073,7.6374025,0.45681387,0.008848106,0.2925032,0.0
